Job_ID,Job_Title,AI_Specialization,Industry,Company,Company_Size,Country,Continent,Education_Required,Experience_Level,Years_of_Experience,Salary_USD,Salary_Min,Salary_Max,Salary_Category,Bonus_%,Equity_Offered,Benefits_Value_USD,Skills_Required,Required_Certifications,Job_Openings,Competition_Level_Applicants,Hiring_Difficulty_1_10,Job_Type,Remote_Work_%,Work_From_Home_Available,Job_Satisfaction_1_10,Work_Life_Balance_1_10,AI_Investment_Company_Millions,Company_AI_Maturity_1_10,Job_Growth_Projection_%,Automation_Risk_%,Gender_Diversity_%_Female,Posted_Date,Application_Deadline,Record_Created,Data_Source
AI-04503,AI Operations Manager,Reinforcement Learning,Telecommunications,Google,Large (501-5000),Argentina,South America,Master's,Mid Level,3,144780.0,129509,197161,Upper-Mid,8.7,Yes,30362,"Project Management, MLOps, Team Management, Cloud Infrastructure",Google ML,12,48,7.1,Full-time,60,Yes,7.9,7.5,193,5.5,19.6,16.9,27.2,2038-04-30,2038-05-31,2026-08-28,Global AI Jobs Report 2026
AI-02853,NLP Engineer,Other,Logistics,BCG,Medium (51-500),Russia,Europe,Master's,Mid Level,12,144778.0,116143,172677,Upper-Mid,26.4,Yes,12090,"BERT, PyTorch, GCP, NLTK, GPT, Python",DeepLearning.ai,8,57,8.2,Freelance,60,Yes,8.7,5.0,85,2.3,43.1,33.0,28.9,2033-10-23,2033-11-23,2026-08-28,Global AI Jobs Report 2026
AI-02431,Prompt Engineer,Machine Learning,Telecommunications,Intel,Medium (51-500),South Korea,Asia,PhD,Lead Level,1,144720.0,107935,167399,Upper-Mid,29.2,No,27078,"Prompt Engineering, API Integration, C++, Python, LLMs, TensorFlow",Azure AI,14,197,3.5,Contract,80,Yes,7.2,8.6,262,8.8,44.9,36.8,20.8,2032-08-27,2032-09-27,2026-08-28,Global AI Jobs Report 2026
AI-03177,AI Research Scientist,Generative AI,Manufacturing,AMD,Small (1-50),Singapore,Asia,Master's,Entry Level,5,144677.0,128579,178414,Upper-Mid,15.8,No,15930,"PyTorch, Academic Publishing, Deep Learning, Reinforcement Learning, Python",AWS Certified,9,279,7.3,Full-time,60,Yes,6.8,8.6,5,5.1,34.1,17.2,28.1,2034-09-12,2034-10-13,2026-08-28,Global AI Jobs Report 2026
AI-00246,PhD Research Fellow,Deep Learning,Aerospace,Deloitte,Enterprise (5000+),Brazil,South America,Postdoctoral,Mid Level,7,144635.0,101486,188786,Upper-Mid,8.4,No,20672,"Research, Teaching, Deep Learning, Academic Writing, Python, Java",None,8,494,8.0,Full-time,80,Yes,5.5,6.4,111,4.5,16.1,13.7,31.9,2026-09-03,2026-10-04,2026-08-28,Global AI Jobs Report 2026
AI-01050,Data Engineer,Computer Vision,Government,Anthropic,Medium (51-500),Norway,Europe,PhD,Lead Level,12,144577.0,101986,182147,Upper-Mid,18.8,Yes,11487,"SQL, Kafka, Python, AWS/GCP, ETL Pipelines, Apache Spark",AWS Certified,7,114,6.9,Full-time,40,No,8.6,4.5,209,4.4,29.1,19.7,32.8,2028-11-15,2028-12-16,2026-08-28,Global AI Jobs Report 2026
AI-00783,Research Scientist (AI),Computer Vision,E-commerce,Accenture,Enterprise (5000+),Chile,South America,Master's,Mid Level,0,144566.0,114749,164776,Upper-Mid,12.8,Yes,17216,"Research, PyTorch, Deep Learning, Academic Writing, Python, Kubernetes",None,17,487,5.2,Full-time,40,No,6.9,7.2,126,3.6,24.7,39.7,21.9,2028-02-22,2028-03-24,2026-08-28,Global AI Jobs Report 2026
AI-03707,AI Policy Advisor,Robotics,Insurance,OpenAI,Medium (51-500),Chile,South America,Master's,Lead Level,15,144516.0,101881,161045,Upper-Mid,5.9,Yes,11014,"Policy Analysis, AI Governance, Regulatory, Government Relations, Ethics",Azure AI,12,91,6.3,Full-time,40,No,6.1,5.5,169,6.1,26.3,16.9,25.8,2036-02-24,2036-03-26,2026-08-28,Global AI Jobs Report 2026
AI-00588,Data Analyst,Computer Vision,Healthcare,Netflix,Large (501-5000),Thailand,Asia,Postdoctoral,Senior Level,5,144429.0,112973,195912,Upper-Mid,8.1,No,35788,"Statistics, Excel, Data Visualization, Python, Tableau, SQL",Multiple,12,68,8.1,Freelance,20,No,8.8,6.9,137,3.5,20.4,38.2,27.6,2027-08-11,2027-09-11,2026-08-28,Global AI Jobs Report 2026
AI-02739,AI Professor,Machine Learning,Aerospace,C3.ai,Large (501-5000),India,Asia,Master's,Senior Level,15,144413.0,105067,188533,Upper-Mid,17.6,No,24883,"Research, Grant Writing, Teaching, Ph.D., Academic Publications",AWS Certified,12,150,4.0,Contract,60,Yes,9.2,6.4,160,7.0,37.2,11.8,34.9,2033-07-01,2033-08-01,2026-08-28,Global AI Jobs Report 2026
AI-03057,AI Infrastructure Engineer,Robotics,Pharmaceuticals,Lyft,Large (501-5000),Brazil,South America,PhD,Mid Level,20,144342.0,101706,172305,Upper-Mid,9.2,Yes,36432,"AWS/GCP/Azure, Python, MLOps, Docker, Kubernetes, NumPy",None,8,223,4.7,Full-time,80,Yes,6.2,8.8,364,6.5,23.1,27.8,31.4,2034-05-15,2034-06-15,2026-08-28,Global AI Jobs Report 2026
AI-02721,AI Project Manager,Other,Finance,Sony,Enterprise (5000+),Nigeria,Africa,Bachelor's,Mid Level,7,144321.0,117594,199978,Upper-Mid,23.1,Yes,33644,"ML/AI Knowledge, Risk Management, Project Management, Agile/Scrum, Communication, Java",Multiple,11,52,7.3,Full-time,100,Yes,8.6,7.4,424,3.1,17.2,15.9,40.3,2033-06-13,2033-07-14,2026-08-28,Global AI Jobs Report 2026
AI-03585,AI Consultant,Machine Learning,Agriculture,Twitter/X,Medium (51-500),Ukraine,Europe,PhD,Senior Level,7,144298.0,103809,193862,Upper-Mid,19.3,Yes,24273,"Strategic Consulting, Business Development, ML/AI Expertise, Communication, SQL",DeepLearning.ai,12,39,5.2,Full-time,40,No,5.9,4.2,366,5.0,27.2,16.7,16.8,2035-10-25,2035-11-25,2026-08-28,Global AI Jobs Report 2026
AI-01663,AI Infrastructure Engineer,Other,Pharmaceuticals,SAP,Enterprise (5000+),Turkey,Asia,PhD,Mid Level,0,144283.0,121603,177801,Upper-Mid,12.2,Yes,36609,"R, PyTorch, AWS/GCP/Azure, Python, MLOps, Docker",Google ML,7,367,6.8,Full-time,60,Yes,6.1,5.6,333,8.5,19.6,37.3,29.5,2030-07-21,2030-08-21,2026-08-28,Global AI Jobs Report 2026
AI-01518,Data Engineer,Machine Learning,E-commerce,BCG,Enterprise (5000+),Saudi Arabia,Asia,Master's,Senior Level,0,144265.0,108763,175802,Upper-Mid,8.8,No,36530,"SQL, Kafka, NumPy, Python, AWS/GCP, ETL Pipelines",DeepLearning.ai,11,96,8.7,Contract,60,Yes,8.8,5.5,354,2.1,29.1,24.3,25.1,2030-02-26,2030-03-29,2026-08-28,Global AI Jobs Report 2026
AI-04972,AI Security Specialist,Computer Vision,Biotechnology,Scale AI,Enterprise (5000+),Vietnam,Asia,Bachelor's,Lead Level,2,144247.0,101366,180202,Upper-Mid,7.2,Yes,27369,"Pandas, AI/ML, Threat Detection, Python, AWS/GCP, Security",Multiple,12,30,3.7,Full-time,40,No,8.3,7.5,453,9.1,23.4,23.4,39.0,2039-08-12,2039-09-12,2026-08-28,Global AI Jobs Report 2026
AI-01157,PhD Research Fellow,NLP,Biotechnology,Anthropic,Large (501-5000),Colombia,South America,PhD,Senior Level,7,144167.0,126040,194463,Upper-Mid,20.1,No,38046,"Research, Teaching, Deep Learning, Academic Writing, Python",DeepLearning.ai,15,233,3.5,Full-time,60,Yes,6.7,7.0,354,5.2,34.2,23.2,29.1,2029-03-02,2029-04-02,2026-08-28,Global AI Jobs Report 2026
AI-01740,Autonomous Vehicle Engineer,Generative AI,Finance,Palantir,Large (501-5000),Australia,Oceania,Master's,Mid Level,15,144160.0,128291,191069,Upper-Mid,25.8,No,20698,"LiDAR, AI/ML, C++, Python, Sensor Fusion, Computer Vision",Azure AI,11,296,6.8,Full-time,60,Yes,9.0,7.7,409,4.2,20.4,21.9,42.8,2030-10-06,2030-11-06,2026-08-28,Global AI Jobs Report 2026
AI-03628,Prompt Engineer,Generative AI,Banking,SAP,Large (501-5000),Russia,Europe,PhD,Senior Level,7,144148.0,113289,196543,Upper-Mid,20.9,No,38818,"Prompt Engineering, Power BI, API Integration, Python, LLMs, ChatGPT",Azure AI,6,246,7.0,Full-time,60,Yes,6.9,5.0,111,9.1,43.3,17.4,21.5,2035-12-07,2036-01-07,2026-08-28,Global AI Jobs Report 2026
AI-03902,Autonomous Vehicle Engineer,Machine Learning,Banking,Twitter/X,Medium (51-500),Vietnam,Asia,Bachelor's,Lead Level,10,144146.0,106528,197043,Upper-Mid,22.5,Yes,26256,"LiDAR, AI/ML, C++, Python, Sensor Fusion, Computer Vision",Google ML,13,313,7.7,Full-time,40,No,8.6,8.7,43,2.9,18.0,24.4,39.2,2036-09-06,2036-10-07,2026-08-28,Global AI Jobs Report 2026
AI-03116,PhD Research Fellow,Other,Energy,Lyft,Large (501-5000),Russia,Europe,Master's,Senior Level,15,144102.0,109868,195305,Upper-Mid,19.7,No,20650,"Research, Teaching, Deep Learning, Academic Writing, Python, Java",Azure AI,8,361,8.8,Full-time,60,Yes,8.7,5.4,86,3.4,22.4,35.0,35.0,2034-07-13,2034-08-13,2026-08-28,Global AI Jobs Report 2026
AI-01542,AI Research Scientist,Robotics,Technology,Google,Medium (51-500),Ireland,Europe,Master's,Mid Level,12,144099.0,103507,179377,Upper-Mid,13.8,No,20787,"PyTorch, Academic Publishing, Deep Learning, Reinforcement Learning, Python",Google ML,11,282,4.8,Full-time,40,No,9.5,6.8,368,3.7,26.6,30.9,31.4,2030-03-22,2030-04-22,2026-08-28,Global AI Jobs Report 2026
AI-03199,AI Trainer,Deep Learning,Aerospace,Palantir,Large (501-5000),Portugal,Europe,PhD,Senior Level,7,144077.0,118379,193263,Upper-Mid,10.6,Yes,16060,"Teaching, Python, Communication, TensorFlow, Machine Learning, Data Annotation",AWS Certified,9,276,9.5,Full-time,40,No,5.6,6.1,212,2.2,23.2,33.4,27.6,2034-10-04,2034-11-04,2026-08-28,Global AI Jobs Report 2026
AI-00120,AI Software Engineer,Generative AI,Cyber Security,Scale AI,Large (501-5000),Hungary,Europe,Master's,Mid Level,3,144017.0,112904,188513,Upper-Mid,15.5,Yes,26353,"REST APIs, ML Libraries, C++, Python, AWS/GCP, Java",AWS Certified,10,66,8.8,Full-time,100,Yes,8.2,8.5,262,4.7,24.0,21.4,38.7,2026-04-30,2026-05-31,2026-08-28,Global AI Jobs Report 2026
AI-04373,Data Engineer,NLP,Aerospace,Spotify,Medium (51-500),Belgium,Europe,Master's,Senior Level,10,143982.0,101204,169962,Upper-Mid,25.6,Yes,28434,"AWS, SQL, Kafka, Python, AWS/GCP, ETL Pipelines",DeepLearning.ai,7,289,8.6,Freelance,60,Yes,5.9,8.5,75,7.7,15.3,27.0,26.3,2037-12-21,2038-01-21,2026-08-28,Global AI Jobs Report 2026
AI-00328,AI Software Engineer,NLP,Real Estate,UiPath,Small (1-50),Belgium,Europe,Bachelor's,Senior Level,2,143953.0,120826,193110,Upper-Mid,16.0,No,26106,"REST APIs, ML Libraries, C++, Python, AWS/GCP, Java",None,15,406,8.3,Full-time,40,No,8.4,9.0,111,8.2,40.8,35.3,27.5,2026-11-24,2026-12-25,2026-08-28,Global AI Jobs Report 2026
AI-02469,Data Engineer,Deep Learning,Manufacturing,Amazon,Medium (51-500),Austria,Europe,PhD,Senior Level,3,143919.0,114433,198256,Upper-Mid,7.4,Yes,28726,"Git, SQL, Kafka, Spark, Python, AWS/GCP",AWS Certified,17,348,7.7,Full-time,60,Yes,6.2,6.5,182,6.4,19.0,10.5,44.4,2032-10-04,2032-11-04,2026-08-28,Global AI Jobs Report 2026
AI-01819,AI Policy Advisor,Other,Pharmaceuticals,Netflix,Medium (51-500),Ukraine,Europe,PhD,Mid Level,2,143905.0,111474,195788,Upper-Mid,26.6,No,31101,"Policy Analysis, AI Governance, Regulatory, Government Relations, Ethics",DeepLearning.ai,8,360,4.2,Full-time,80,Yes,8.6,4.9,196,5.0,30.5,21.6,35.6,2030-12-24,2031-01-24,2026-08-28,Global AI Jobs Report 2026
AI-00938,Data Scientist,Machine Learning,Education,Megvii,Medium (51-500),Netherlands,Europe,Master's,Mid Level,10,143904.0,120689,199919,Upper-Mid,24.3,Yes,10059,"Statistics, Data Visualization, Python, Tableau, SQL, Java",Google ML,11,332,8.1,Full-time,80,Yes,9.4,8.7,9,6.8,40.2,24.9,30.2,2028-07-26,2028-08-26,2026-08-28,Global AI Jobs Report 2026
AI-01590,AI Ethics Specialist,Deep Learning,Insurance,TCS,Enterprise (5000+),Russia,Europe,Bachelor's,Mid Level,0,143877.0,128679,166324,Upper-Mid,18.9,No,26343,"Regulatory Compliance, AI Governance, Ethics, Policy, Bias Detection",Azure AI,3,279,4.9,Full-time,80,Yes,8.0,8.4,472,6.5,17.9,7.0,42.9,2030-05-09,2030-06-09,2026-08-28,Global AI Jobs Report 2026
AI-02979,AI Trainer,Computer Vision,Agriculture,Databricks,Large (501-5000),Finland,Europe,Master's,Senior Level,15,143841.0,115250,193455,Upper-Mid,15.7,No,33022,"Teaching, Python, Communication, Machine Learning, Data Annotation",Google ML,10,310,3.4,Full-time,60,Yes,6.3,6.2,165,2.0,23.1,9.8,43.4,2034-02-26,2034-03-29,2026-08-28,Global AI Jobs Report 2026
AI-04282,NLP Engineer,Generative AI,Media,Tencent,Enterprise (5000+),Austria,Europe,Master's,Lead Level,7,143779.0,126106,171887,Upper-Mid,11.2,Yes,34926,"BERT, PyTorch, NLTK, GPT, Python, Transformers",Azure AI,9,331,6.0,Part-time,80,Yes,6.8,5.2,484,6.6,23.5,24.0,32.6,2037-09-21,2037-10-22,2026-08-28,Global AI Jobs Report 2026
AI-01685,AI Security Specialist,NLP,Defense,Capgemini,Small (1-50),South Korea,Asia,Master's,Mid Level,12,143745.0,114814,172870,Upper-Mid,11.8,No,6159,"AI/ML, Threat Detection, Python, AWS/GCP, Security",AWS Certified,12,484,3.8,Full-time,80,Yes,8.7,5.3,319,8.4,40.7,16.0,32.6,2030-08-12,2030-09-12,2026-08-28,Global AI Jobs Report 2026
AI-00883,Robotics Engineer,Generative AI,Automotive,Adobe,Enterprise (5000+),Spain,Europe,Postdoctoral,Senior Level,20,143708.0,109135,190370,Upper-Mid,29.3,Yes,6497,"ROS, AI/ML, Robotics, C++, Python, Computer Vision",Azure AI,11,85,3.1,Full-time,20,No,9.4,8.3,434,5.3,42.9,15.1,29.1,2028-06-01,2028-07-02,2026-08-28,Global AI Jobs Report 2026
AI-00836,AI Project Manager,Machine Learning,Cyber Security,Hugging Face,Medium (51-500),Chile,South America,Master's,Mid Level,1,143681.0,124824,171218,Upper-Mid,7.1,Yes,29958,"ML/AI Knowledge, Risk Management, Power BI, Project Management, Agile/Scrum, Communication",None,13,398,7.9,Full-time,60,Yes,8.6,7.1,203,3.4,44.4,30.0,38.3,2028-04-15,2028-05-16,2026-08-28,Global AI Jobs Report 2026
AI-00922,Robotics Engineer,Machine Learning,Education,Sony,Enterprise (5000+),Thailand,Asia,Master's,Mid Level,15,143679.0,119768,176802,Upper-Mid,14.2,Yes,9185,"ROS, AI/ML, Robotics, C++, Python, Computer Vision",AWS Certified,9,235,6.7,Full-time,40,No,7.7,6.5,243,4.9,38.9,27.6,33.0,2028-07-10,2028-08-10,2026-08-28,Global AI Jobs Report 2026
AI-02127,MLOps Engineer,Other,Energy,KPMG,Large (501-5000),Japan,Asia,Master's,Mid Level,12,143669.0,125011,177437,Upper-Mid,27.7,No,34623,"AWS/GCP/Azure, Scikit-learn, Python, MLOps, Docker, Kubernetes",Azure AI,7,296,7.0,Full-time,80,Yes,6.9,6.7,424,6.0,28.7,16.0,26.5,2031-10-28,2031-11-28,2026-08-28,Global AI Jobs Report 2026
AI-01791,AI Quality Assurance Engineer,NLP,Aerospace,Amazon,Enterprise (5000+),Pakistan,Asia,Master's,Senior Level,15,143637.0,115552,178382,Upper-Mid,8.8,No,10996,"Testing, Automation, AI/ML, C++, Python, Quality Assurance",Azure AI,10,254,4.4,Full-time,100,Yes,8.7,4.6,393,9.1,40.2,25.7,26.7,2030-11-26,2030-12-27,2026-08-28,Global AI Jobs Report 2026
AI-00401,AI Operations Manager,Other,Government,KPMG,Large (501-5000),Italy,Europe,PhD,Senior Level,12,143601.0,120854,187466,Upper-Mid,25.6,No,38318,"Cloud Infrastructure, PyTorch, Project Management, MLOps, Team Management",None,12,340,5.5,Freelance,80,Yes,7.8,6.8,485,9.2,38.8,8.3,38.7,2027-02-05,2027-03-08,2026-08-28,Global AI Jobs Report 2026
AI-03618,AI Product Manager,Deep Learning,Aerospace,Cohere,Enterprise (5000+),Colombia,South America,Master's,Mid Level,15,143567.0,126984,168538,Upper-Mid,10.7,Yes,27779,"ML/AI Knowledge, Product Management, Communication, Strategic Planning, TensorFlow, Java",Azure AI,19,474,6.3,Full-time,60,Yes,5.7,7.8,69,9.3,21.1,38.8,19.9,2035-11-27,2035-12-28,2026-08-28,Global AI Jobs Report 2026
AI-02601,AI Software Engineer,Generative AI,Manufacturing,Meta,Large (501-5000),Nigeria,Africa,Master's,Senior Level,0,143533.0,102053,184010,Upper-Mid,7.1,No,8305,"Power BI, REST APIs, ML Libraries, C++, Python, AWS/GCP",Multiple,3,133,8.4,Full-time,80,Yes,8.8,5.2,382,2.7,27.4,12.3,44.8,2033-02-13,2033-03-16,2026-08-28,Global AI Jobs Report 2026
AI-01595,AI Consultant,Robotics,Manufacturing,Salesforce,Large (501-5000),Ukraine,Europe,Postdoctoral,Senior Level,15,143418.0,122853,187193,Upper-Mid,25.5,Yes,8713,"Strategic Consulting, Business Development, ML/AI Expertise, Communication, JavaScript",Google ML,10,231,9.5,Freelance,60,Yes,6.0,7.6,201,7.9,26.7,36.2,25.6,2030-05-14,2030-06-14,2026-08-28,Global AI Jobs Report 2026
AI-01214,AI Professor,Machine Learning,Pharmaceuticals,Hugging Face,Large (501-5000),Colombia,South America,Master's,Mid Level,5,143155.0,125860,170141,Upper-Mid,18.4,No,32306,"Research, Grant Writing, Teaching, Ph.D., Academic Publications",AWS Certified,7,493,4.4,Contract,60,Yes,6.7,8.0,320,7.7,34.5,7.0,20.3,2029-04-28,2029-05-29,2026-08-28,Global AI Jobs Report 2026
AI-04739,Business Intelligence Analyst,Machine Learning,Telecommunications,Amazon,Large (501-5000),Canada,North America,Master's,Mid Level,3,143081.0,121095,177371,Upper-Mid,19.6,Yes,24921,"AWS, Power BI, Business Intelligence, Python, Tableau, SQL",AWS Certified,12,383,6.6,Full-time,80,Yes,8.3,4.5,492,2.9,22.6,17.3,32.3,2038-12-22,2039-01-22,2026-08-28,Global AI Jobs Report 2026
AI-03704,AI Operations Manager,Robotics,Automotive,LinkedIn,Large (501-5000),Poland,Europe,Postdoctoral,Lead Level,1,143077.0,111077,160333,Upper-Mid,5.4,No,13135,"Cloud Infrastructure, Project Management, MLOps, TensorFlow, Team Management",None,12,308,8.1,Full-time,40,No,6.5,8.9,139,4.1,18.0,9.0,30.4,2036-02-21,2036-03-23,2026-08-28,Global AI Jobs Report 2026
AI-04506,Data Analyst,Generative AI,Pharmaceuticals,Booz Allen,Small (1-50),Turkey,Asia,PhD,Senior Level,7,143004.0,102022,158042,Upper-Mid,18.7,Yes,10049,"PyTorch, Statistics, Excel, Data Visualization, Python, Tableau",AWS Certified,9,55,4.3,Full-time,60,Yes,9.0,6.8,461,4.2,35.3,9.8,24.2,2038-05-03,2038-06-03,2026-08-28,Global AI Jobs Report 2026
AI-02457,Research Scientist (AI),Deep Learning,Government,ByteDance,Large (501-5000),France,Europe,Master's,Senior Level,1,142982.0,106567,177167,Upper-Mid,26.4,No,9843,"Research, PyTorch, Power BI, Deep Learning, Academic Writing, Python",AWS Certified,4,287,5.8,Full-time,0,No,9.3,5.2,374,7.5,30.4,31.1,26.8,2032-09-22,2032-10-23,2026-08-28,Global AI Jobs Report 2026
AI-04870,AI Project Manager,Computer Vision,Technology,Salesforce,Medium (51-500),Russia,Europe,PhD,Senior Level,7,142875.0,121500,166136,Upper-Mid,11.3,Yes,35572,"ML/AI Knowledge, Risk Management, Project Management, Scikit-learn, Agile/Scrum, Communication",Multiple,18,362,8.7,Full-time,60,Yes,5.9,4.8,420,5.3,28.9,8.5,37.5,2039-05-02,2039-06-02,2026-08-28,Global AI Jobs Report 2026
AI-00682,AI Quality Assurance Engineer,Other,Technology,LinkedIn,Medium (51-500),Belgium,Europe,Master's,Senior Level,20,142874.0,119359,160080,Upper-Mid,28.5,No,11526,"Testing, Automation, AI/ML, Python, Quality Assurance",DeepLearning.ai,4,494,3.3,Full-time,40,No,7.3,4.9,458,3.4,39.4,39.9,36.0,2027-11-13,2027-12-14,2026-08-28,Global AI Jobs Report 2026
AI-02677,AI Infrastructure Engineer,NLP,Aerospace,Automation Anywhere,Large (501-5000),Norway,Europe,Master's,Senior Level,10,142793.0,125588,174170,Upper-Mid,11.6,Yes,27345,"Git, AWS/GCP/Azure, Python, MLOps, Docker, Kubernetes",Multiple,8,395,8.1,Freelance,80,Yes,7.5,7.0,434,7.4,25.0,29.1,25.3,2033-04-30,2033-05-31,2026-08-28,Global AI Jobs Report 2026
AI-04488,NLP Engineer,Deep Learning,Research & Development,KPMG,Large (501-5000),Vietnam,Asia,Master's,Senior Level,10,142779.0,115540,189043,Upper-Mid,9.7,Yes,12833,"BERT, AWS, PyTorch, NLTK, C++, GPT",None,8,406,7.7,Contract,40,No,5.6,6.8,315,7.0,23.6,29.1,44.4,2038-04-15,2038-05-16,2026-08-28,Global AI Jobs Report 2026
AI-00716,Deep Learning Engineer,Reinforcement Learning,Telecommunications,Snowflake,Large (501-5000),Australia,Oceania,Master's,Senior Level,10,142718.0,117317,161157,Upper-Mid,27.5,No,20334,"PyTorch, Python, Neural Networks, AWS/GCP, CUDA",None,16,254,7.5,Full-time,60,Yes,8.9,5.8,3,4.7,26.0,31.2,34.3,2027-12-17,2028-01-17,2026-08-28,Global AI Jobs Report 2026
AI-01785,Business Intelligence Analyst,Reinforcement Learning,Real Estate,Tesla,Large (501-5000),Germany,Europe,Master's,Mid Level,10,142699.0,115878,176767,Upper-Mid,11.0,No,7946,"Git, Power BI, Business Intelligence, Python, Tableau, SQL",Google ML,16,68,8.5,Full-time,100,Yes,8.6,8.0,225,4.1,35.1,34.3,20.1,2030-11-20,2030-12-21,2026-08-28,Global AI Jobs Report 2026
AI-02611,Data Engineer,Other,Automotive,LinkedIn,Large (501-5000),Italy,Europe,Master's,Mid Level,2,142698.0,121178,194046,Upper-Mid,10.2,No,6404,"SQL, Kafka, Python, AWS/GCP, ETL Pipelines, Apache Spark",Azure AI,13,398,8.4,Full-time,80,Yes,7.7,7.3,487,6.5,22.4,9.2,28.3,2033-02-23,2033-03-26,2026-08-28,Global AI Jobs Report 2026
AI-04995,AI Cloud Engineer,Other,E-commerce,PwC,Enterprise (5000+),Chile,South America,PhD,Senior Level,15,142653.0,123357,192961,Upper-Mid,6.1,Yes,28039,"AWS/GCP/Azure, Python, MLOps, DevOps, Docker, Kubernetes",Google ML,10,186,6.9,Full-time,80,Yes,5.5,4.7,164,7.3,27.0,27.2,37.3,2039-09-04,2039-10-05,2026-08-28,Global AI Jobs Report 2026
AI-01541,Prompt Engineer,Reinforcement Learning,Insurance,BCG,Enterprise (5000+),Denmark,Europe,PhD,Senior Level,10,142590.0,115079,169309,Upper-Mid,24.7,Yes,17797,"Prompt Engineering, Pandas, API Integration, Python, LLMs, TensorFlow",Multiple,11,311,5.2,Full-time,80,Yes,5.7,7.5,55,2.3,26.5,14.6,30.4,2030-03-21,2030-04-21,2026-08-28,Global AI Jobs Report 2026
AI-03265,AI Operations Manager,Reinforcement Learning,Robotics,NEC,Medium (51-500),Turkey,Asia,Master's,Mid Level,20,142581.0,103772,178520,Upper-Mid,5.6,Yes,37581,"Cloud Infrastructure, Project Management, MLOps, Tableau, Kubernetes, Team Management",Multiple,14,454,8.2,Full-time,40,No,7.1,4.4,333,4.2,21.0,31.2,39.8,2034-12-09,2035-01-09,2026-08-28,Global AI Jobs Report 2026
AI-04475,AI Researcher,Deep Learning,Agriculture,Datadog,Large (501-5000),Portugal,Europe,PhD,Senior Level,20,142562.0,118262,161532,Upper-Mid,27.9,No,23327,"Research, PyTorch, Deep Learning, Academic Writing, Python, Tableau",Azure AI,9,307,8.6,Full-time,60,Yes,6.8,6.3,472,2.9,21.6,13.0,42.2,2038-04-02,2038-05-03,2026-08-28,Global AI Jobs Report 2026
AI-04664,Research Engineer,Robotics,Telecommunications,Alibaba,Medium (51-500),Mexico,North America,Master's,Senior Level,12,142553.0,104640,195694,Upper-Mid,7.4,No,33116,"R, Research, PyTorch, Python, Tableau, Implementation",Azure AI,6,400,8.0,Full-time,100,Yes,6.5,5.1,89,6.5,30.5,18.7,31.9,2038-10-08,2038-11-08,2026-08-28,Global AI Jobs Report 2026
AI-03164,AI Solutions Architect,NLP,Agriculture,Lyft,Enterprise (5000+),Argentina,South America,Master's,Senior Level,7,142512.0,120354,176142,Upper-Mid,11.7,Yes,10131,"System Design, AWS/GCP/Azure, NumPy, Integration, Python, ML/AI",DeepLearning.ai,14,356,8.6,Full-time,40,No,6.3,4.6,421,5.7,43.2,38.1,35.4,2034-08-30,2034-09-30,2026-08-28,Global AI Jobs Report 2026
AI-04421,Generative AI Engineer,Deep Learning,Retail,IBM Consulting,Medium (51-500),Australia,Oceania,Master's,Mid Level,3,142429.0,106400,178701,Upper-Mid,27.2,No,29425,"PyTorch, GPT, Python, Transformers, Generative Models, Diffusion",AWS Certified,11,486,5.5,Full-time,60,Yes,9.1,6.4,186,3.2,21.8,6.3,22.5,2038-02-07,2038-03-10,2026-08-28,Global AI Jobs Report 2026
